,id,title,original_language,overview,release_date,adult,poster_path,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Music,Mystery,Romance,Science Fiction,TV Movie,Thriller,War,Western
7278,1017619,13:14: The Challenge of Helping,es,"On September 19, 2017, at 1:14 p.m., an earthquake devastated Mexico City and its environs. Immediately, citizens mobilized to help, including the actor and youtuber Juanpa Zurita who quickly organized a group of friends that included singers, actors, content creators and other celebrities from the world of entertainment who helped him raise funds for the reconstruction of the city.",2022-09-16,False,5dwR8Qj1uKXYfJAekOfctuiJzAz.jpg,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
7279,244786,Whiplash,en,"Under the direction of a ruthless instructor, a talented young drummer begins to pursue perfection at any cost, even his humanity.",2014-10-10,False,7fn624j5lj3xTme2SgiLCeuedmO.jpg,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
7280,525657,Daughter of the Wolf,en,Ex-military specialist Clair Hamilton returns home from her tour in the Middle East due to her father's passing and to claim her inheritance. Her son is then kidnapped and held for ransom by a gang led by a mysterious figure known only as “Father”.,2019-06-14,False,ghoNQkJX9Hk1m8GxTsBg4Xez1gn.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7281,632856,Spirited,en,"Each Christmas Eve, the Ghost of Christmas Present selects one dark soul to be reformed by a visit from three spirits. But this season, he picked the wrong Scrooge. Clint Briggs turns the tables on his ghostly host until Present finds himself reexamining his own past, present and future.",2022-11-10,False,h3zAzTMs5EP3cKusOxFNGSFE1WI.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7282,254470,Pitch Perfect 2,en,"The Bellas are back, and they are better than ever. After being humiliated in front of none other than the President of the United States of America, the Bellas are taken out of the Aca-Circuit. In order to clear their name, and regain their status, the Bellas take on a seemingly impossible task: winning an international competition no American team has ever won. In order to accomplish this monumental task, they need to strengthen the bonds of friendship and sisterhood and blow away the competition with their amazing aca-magic! With all new friends and old rivals tagging along for the trip, the Bellas can hopefully accomplish their dreams.",2015-05-07,False,fQaEGzFmvTYu3G641WV0Tg9auAt.jpg,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7283,18329,Happy Together,zh,A gay couple from Hong Kong takes a trip to Argentina in search of a new beginning but instead begins drifting even further apart.,1997-05-30,False,jIv3EiZIC2tkBmjQ747Lyf5c61b.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
7284,9369,Asterix Conquers America,fr,"When marauding Romans capture - and catapult - their pal Getafix into lands unknown, the shrewd and cunning Asterix and his able sidekick Obelix spring into action! But their journey leads them to a strange and dangerous new world, where they must face a tribe of Indians, a stampeding herd of buffalo and a medicine man with designs on their magic potion!",1994-09-28,False,gmWjk6ESNFqNT3ZUuf7W6UWdXW3.jpg,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7285,72559,G.I. Joe: Retaliation,en,"Framed for crimes against the country, the G.I. Joe team is terminated by Presidential order. This forces the G.I. Joes into not only fighting their mortal enemy Cobra; they are forced to contend with threats from within the government that jeopardize their very existence.",2013-03-27,False,3rWIZMzTKcCtV0eHJ70Z4Ru659f.jpg,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
7286,536743,Queen & Slim,en,"While on a forgettable first date together in Ohio, a black man and a black woman are pulled over for a minor traffic infraction. The situation escalates, with sudden and tragic results.",2019-11-27,False,qfIJOmsiBcum6EGosiy5gTF6ihk.jpg,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
7287,664469,Amsterdam,en,"In the 1930s, three friends—a doctor, a nurse, and an attorney—witness a murder, become suspects themselves and uncover one of the most outrageous plots in American history.",2022-09-27,False,6sJcVzGCwrDCBMV0DU6eRzA2UxM.jpg,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
7288,502406,St. Agatha,en,"St. Agatha is set in the 1950s in small town Georgia. A pregnant con woman named Agatha is on the run and seeks refuge in a convent hidden in deafening isolation. What first starts out as the perfect place to have a child turns into a dark lair where silence is forced. Ghastly secrets are masked, and every bit of will power Agatha has is tested. She soon learns the sick and twisted truth of the convent and the odd people that lurk inside its halls. Agatha must now find a way to discover the unyielding strength needed to escape and save her baby before she’s caged behind these walls forever.",2018-04-20,False,vfEn1cjQh4Mgcbnwim07hLy5aie.jpg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
7289,333622,Beyond the Boundary: I'll Be Here – Future,ja,"The battle is over, and they can go about their normal lives now... or so they thought. With no time to rejoice after miraculously saving Mirai from Beyond the Boundary, Mirai lost all her memories. Akihito, now a high school senior, starts to avoid Mirai thinking it’s for the better. Not aware of Akihito’s feelings, Mirai tries to get closer to Akihito. Then, someone who knows of Mirai appears in front of the two. With Akihito’s troubles in vain, Mirai once again sets forth on a battle that forces her to look within.",2015-04-25,False,qkXH0FuFEMVbEcX9ypFA9tQhlzl.jpg,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
7290,1080217,Lagaslas,tl,"A wild and wet erotic drama thriller starring newest sexy actress Manang Medina. A young man named Edmar falls madly in love with Karisma, a barrio lass. Will he still love her if he finds out Karisma's deepest darkest secret?",2023-02-17,False,ocC1i2ea5R4N1bkJ2cQ7dEMT3Ki.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7291,706503,Lost Bullet,fr,"A small time delinquent, turned police mechanic for a go fast task force, is forced to defend his innocence when his mentor is killed by dirty cops.",2020-06-19,False,qnlChF8U4diiykXQYs1miigGy7t.jpg,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7292,696822,Bloody Hell,en,"A man with a mysterious past flees the country to escape his own personal hell... only to arrive somewhere much worse. In an effort to survive this new horror, he turns to his personified conscience.",2021-01-14,False,b7KdJKkmnoKjaWNc24MRnYL11um.jpg,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7293,375107,Duck Duck Goose,en,"After he’s grounded by an injury, a high-flying bachelor is saddled with two wide-eyed orphans as they come face-to-face with the dangers and beauty of the outside world.",2018-03-09,False,7XURM64DYa9DpS70I2rM4suvq1s.jpg,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7294,9481,The Bone Collector,en,"Rookie cop, Amelia Donaghy reluctantly teams with Lincoln Rhyme – formerly the department's top homicide detective but now paralyzed as a result of a spinal injury – to catch a grisly serial killer dubbed 'The Bone Collector'. The murderer's special signature is to leave tantalizing clues based on the grim remains of his crimes.",1999-11-04,False,4HiIegmRMV147NDLAEhXI8duho.jpg,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
7295,1076605,Cazadora,en,"Psychological thriller where the character's strength, submerged in the landscape's majesty, leads us through a tense, bleak and chilling path.",2023-01-19,False,p0pvd23j7yA9aJzB6EatoblJ3kO.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7296,681429,Be Careful What You Wish For,es,"Pamela is an eight-year-old girl who loves horror movies and fairy tales. When his uncle gives her away a doll named ""Hellequin"" as a birthday gift, a tale of betrayal begins to unfold before her eyes.",2020-04-24,False,lG6Wx5tWOEHkOuexEvNYha3ofvM.jpg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7297,355066,Bad Cat,tr,A foul-mouthed cat and its gang cross paths with humans.,2016-02-05,False,ndm7aOmR9Z5GNOCYDC0hsyozBxl.jpg,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7298,73456,Barbie: Princess Charm School,en,"Barbie stars as Blair Willows, a kind-hearted girl who is chosen to attend Princess Charm School: a magical, modern place that teaches dancing, how to have tea parties, and proper princess manners. Blair loves her classes -- as well as the helpful magical sprites and her new friends, Princesses Hadley and Isla. But when royal teacher Dame Devin discovers that Blair looks a lot like the kingdom’s missing princess, she turns Blair’s world upside down to stop her from claiming the throne. Now Blair, Hadley and Delancy must find an enchanted crown to prove Blair’s true identity in this charming and magical princess story!",2011-10-05,False,lI2jPbssax6XX5vDqB9mTJHGzfH.jpg,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
7299,405882,Don't Kill It,en,"Demon hunter, Jebediah Huntley teams up with an FBI agent to battle a supernatural force in the southern state of Mississippi.",2016-08-27,False,iQey3UeqU4uQzr82GQJ1pZMwe40.jpg,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
7300,9429,A Night at the Roxbury,en,"Despite being well into adulthood, brothers Doug and Steve Butabi still live at home and work in the flower shop owned by their dad. They exist only to hit on women at discos, though they're routinely unsuccessful until a chance run-in with Richard Grieco gets them inside the swank Roxbury club. Mistaken for high rollers, they meet their dream women, Vivica and Cambi, and resolve to open a club of their own.",1998-10-01,False,7oZ5xE4AL4D5EbeQUaoRxahgzJX.jpg,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
7301,772446,Don't Open the Door,es,"Fausto and Esther childhood was tormented. Fausto, trying to escape from his father. Esther, mistreated by her brother-in-law. They both begin to be involved in a supernatural situation. Over which they have no control.",2022-11-30,False,qumlmYYopqgAQUdwT9wgVyhxBBb.jpg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7302,114606,Cockneys vs Zombies,en,A gang of bank robbers team up with the residents of an old people's home to try to survive a zombie outbreak.,2012-08-31,False,1F2owdjCH1vnRj5zjAvPeR4bsGl.jpg,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7303,12090,Just Married,en,"Tom Leezak and Sarah McNerney fall in love and plan to get married, despite opposition from Sarah's uptight, rich family. When they do get married, and get a chance to prove Sarah's family wrong, they go on a European honeymoon and run into disaster after disaster. They have to decide whether the honeymoon from hell and a few pre-marital mistakes are worth throwing away their love and marriage.",2003-01-08,False,dWGEGhyl7T5prK8o18IUTSafxjv.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7304,10585,Child's Play,en,"A single mother gives her son a beloved doll for his birthday, only to discover that it is possessed by the soul of a serial killer.",1988-11-09,False,7jrOhGtRh6YK7sMfvH1E1f36aVx.jpg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7305,1000194,Bank Robbers: The Last Great Heist,es,"Through candid interviews, the perpetrators of Argentina's most notorious bank heist detail how — and why — they carried out the radical 2006 operation.",2022-08-10,False,1qkIyRyXsrXaear1OdJd0QWaAkC.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7306,10137,Stuart Little,en,"The adventures of a heroic and debonair stalwart mouse named Stuart Little with human qualities, who faces some comic misadventures while searching for his lost bird friend and living with a human family as their child.",1999-12-17,False,niZSfupE9XR7GmEUq2XdURVH66T.jpg,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
7307,678580,El mesero,es,A waiter pretends to be an important businessman in order to reach the upper class through his entrepreneurial dreams.,2021-07-15,False,zvGC5jX5wQmU1GgPc0VGZz7Mtcs.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7308,484718,Coming 2 America,en,"Prince Akeem Joffer is set to become King of Zamunda when he discovers he has a son he never knew about in America – a street savvy Queens native named Lavelle. Honoring his royal father's dying wish to groom this son as the crown prince, Akeem and Semmi set off to America once again.",2021-03-04,False,nWBPLkqNApY5pgrJFMiI9joSI30.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7309,927070,Polar Bear,en,A new mother’s memories of her own youth prepare her to navigate motherhood in the increasingly challenging world that polar bears face today.,2022-04-22,False,nCRUQcbBs6Ix6YaBeCgC9OwE0mt.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7310,8879,Pale Rider,en,A mysterious preacher protects a humble prospector village from a greedy mining company trying to encroach on their land.,1985-06-28,False,kpAN5WnDEVWYzMDPkXHTbrDQuak.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7311,9399,Lionheart,en,"Lyon Gaultier is a deserter in the Foreign Legion arriving in the USA entirely hard up. He finds his brother between life and death and his sister-in-law without the money needed to heal her husband and to maintain her child. To earn the money needed, Gaultier decides to take part in some very dangerous clandestine fights.",1990-06-07,False,cH3ImNnkNirVG8x8yNlZaH8TQL2.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7312,967892,"Lagunas, la guarida del diablo",es,Josué's routines are violently altered the night his insane brother manages to escape.,2022-05-11,False,1sszw7KLs9yoFlFuZuiqshvg01A.jpg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7313,1026822,Cici,tr,"A family migrates to the city after a tragic loss. When they reunite in their hometown 30 years later, buried emotions and painful secrets resurface.",2022-10-27,False,hzB4hGHkW4NGnjhqTSyTj9AbgGO.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7314,374856,Detective Conan: The Darkest Nightmare,ja,"On a dark night, the Japanese police is raided by a spy. Different countries' intelligence agencies - such as England's MI6, Germany's BDN, and America's CIA - as well as the FBI's secret files are going to be taken, but public safety officers lead by Tooru Amuro arrive just in time. The spy steals a car and escapes. The spy and Amuro are then locked in a dead heat on the highway, and just as it is about to cause an accident with multiple cars, the spy's car is hit by FBI agent Shuichi Akai's rifle bullet and falls of the roadway. The next day, Conan and his friends go to a newly-remodeled aquarium in Tokyo. Under the main attraction, a Ferris wheel, Conan finds an attractive woman alone and injured. Her left and right eyes are different colors.",2016-04-16,False,rWb1jTOlh2PMxYbliuUi9t7KvKE.jpg,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7315,38410,The Poughkeepsie Tapes,en,"When hundreds of videotapes showing torture, murder and dismemberment are found in an abandoned house, they reveal a serial killer's decade-long reign of terror and become the most disturbing collection of evidence homicide detectives have ever seen.",2007-04-27,False,8ppkhu3pO3fnXr05YeE7ryKloVd.jpg,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0
7316,455839,Time Trap,en,A group of students become trapped inside a mysterious cave where they discover time passes differently underground than on the surface.,2017-05-19,False,8w0hBC9kLy56F7rjwGIe8JtIrHS.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7317,77,Memento,en,"Leonard Shelby is tracking down the man who raped and murdered his wife. The difficulty of locating his wife's killer, however, is compounded by the fact that he suffers from a rare, untreatable form of short-term memory loss. Although he can recall details of life before his accident, Leonard cannot remember what happened fifteen minutes ago, where he's going, or why.",2000-10-11,False,bDgEwnPFcPrJcM5xvkt8EphZ9A3.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
7318,1700,Misery,en,"Novelist Paul Sheldon crashes his car on a snowy Colorado road. He is found by Annie Wilkes, the ""number one fan"" of Paul's heroine Misery Chastaine. Annie is also dangerously unstable, and Paul finds himself crippled, drugged, and at her mercy.",1990-11-30,False,klPO5oh1LOxiPpdDXZo1ADgpKcw.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
7319,13950,All About the Benjamins,en,"Bucum Jackson (Cube) is a bounty hunter with a lot of attitude and no interest in taking on a partner. Working at Martinez Bail Bonds, Jackson has unorthodox methods of tracking down low-life criminals, but they work, and one day he hopes to become his own boss and open up his own private investigation firm. Reggie Wright (Epps) is a slippery con artist who is avoiding the law, and Jackson. During a cat and mouse chase, the two stumble on a multi-million dollar diamond heist. Hiding from Jackson, Wright finds himself in the thieves' getaway van and ends up having to escape from them after they discover their booty is fake, much to the displeasure of their ruthless boss (Flanagan). When Wright meets up with his girlfriend (Mendes), he discovers that his recently purchased lottery ticket is the sole winner of $60 million. Unfortunately, his wallet, which held the ticket, was left in the thieves' van, so he persuades Jackson to help him get it back.",2002-03-08,False,sO7IpJHjZBGLevi8Ozj9EsAUw5h.jpg,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7320,1034629,Stromboli,nl,"Haunted by memories of her broken marriage and a fight with her daughter, a woman joins an intense self-help retreat when her vacation goes awry.",2022-11-03,False,iiPPvhBHxqa1vk7AEmFn5zDbhJF.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7321,10824,Candyman: Farewell to the Flesh,en,"The Candyman moves on to New Orleans and starts his horrific murders once more. This time, his intended victim is a school teacher. Her father was killed by the Candyman, and brother wrongly accused of the murders.",1995-03-17,False,2rQ6q7PjHrMQALXpPl7ExhQIvb4.jpg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
7322,5491,Battlefield Earth,en,"In the year 3000, man is no match for the Psychlos, a greedy, manipulative race of aliens on a quest for ultimate profit. Led by the powerful Terl, the Psychlos are stripping Earth clean of its natural resources, using the broken remnants of humanity as slaves. What is left of the human race has descended into a near primitive state. After being captured, it is up to Tyler to save mankind.",2000-05-12,False,neMUscYddxr4cP8wnRHRMLcWS0A.jpg,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7323,15379,Missing in Action,en,"American servicemen are still being held captive in Vietnam and it's up to one man to bring them home in this blistering, fast-paced action/adventure starring martial arts superstar Chuck Norris.Following a daring escape from a Vietnamese POW camp, Special Forces Colonel James Braddock (Norris) is on a mission to locate and save remaining MIAs.",1984-11-16,False,nBrDcnNQca88ed1gRwZ1Q5cjNxE.jpg,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
7324,322,Mystic River,en,The lives of three men who were childhood friends are shattered when one of them has a family tragedy.,2003-02-20,False,e2VNohx5jb7I6HUamCuGhKvzXDR.jpg,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
7325,13767,The Santa Clause 3: The Escape Clause,en,"Now that Santa and Mrs. Claus have the North Pole running smoothly, the Counsel of Legendary Figures has called an emergency meeting on Christmas Eve! The evil Jack Frost has been making trouble, looking to take over the holiday! So he launches a plan to sabotage the toy factory and compel Scott to invoke the little-known Escape Clause and wish he'd never become Santa.",2006-11-02,False,2aGtjBH3birXp5KvZgwr1fLZXsi.jpg,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7326,567966,Bixler High Private Eye,en,"Teenage detective Xander DeWitt is the new kid at Bixler Valley High, and he's there to unravel the biggest mystery of his life- the truth about his missing father. But in order to crack this case, Xander must learn to work with a partner- fearless investigative reporter Kenzie Messina.",2019-01-21,False,gjHb3aiiF1RSSSoMFZai2vh0N1W.jpg,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
7327,118412,Berserk: The Golden Age Arc II - The Battle for Doldrey,ja,"The Band of the Hawk participates in the Midland war campaign. On the bloody battlefield, they conquer decisive victories that lead them to Doldrey, an old fortress that will decide the outcome of the war.",2012-06-23,False,gzVQQaDazukAcmiFx6l9WLj1kwo.jpg,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
7328,40724,Anne of Green Gables: The Sequel,en,"Anne Shirley, now a schoolteacher, has begun writing stories and collecting rejection slips. She acts as Diana's maid of honor, develops a relationship with Gilbert Blythe, and finds herself at Kingsport Ladies' College. But while Anne enjoys the battles and the friends she makes, she finds herself returning to Avonlea.",1987-05-19,False,hofilKLz1UPR3nm7ooXXIdGhdTw.jpg,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
7329,764,The Evil Dead,en,"In 1979, a group of college students find a Sumerian Book of the Dead in an old cabin they've rented for a weekend getaway.",1981-09-10,False,54C1qdaiSijIU5NeNb4WsPJdNkG.jpg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7330,530915,1917,en,"At the height of the First World War, two young British soldiers must cross enemy territory and deliver a message that will stop a deadly attack on hundreds of soldiers.",2019-12-25,False,iZf0KyrE25z1sage4SYFLCCrMi9.jpg,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
7331,659067,Earth and Blood,fr,A sawmill owner and his teenage daughter become tangled in a deadly feud when a drug dealer stashes stolen cocaine on their remote property.,2020-04-17,False,23S0NEXXOMhhXhF566Pw5sx7hnZ.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7332,1073425,Sniper: Vengeance,zh,"The storm team is ambushed by the ghost team during the escort mission. The captain, Gao Zhan (played by Yu Rongguang), escapes from death under the cover of his teammates. Six months later, Gao Zhan and Pang Jian (played by Xing En) lead the tiger team to rescue the scientists, and the ghost team again tit-for-tat. In the process of rescuing the hostages, they gradually unearth the huge conspiracy hidden behind. Gao Zhan and the Tigers are ambushed again and forced into a difficult situation where they find it impossible to fight back... However, it turns out that everything is within Gao Zhan's plan, and eventually Gao Zhan and Pang Jian join hands with the hostile forces to start a dangerous fight.",2023-01-13,False,sfzZY6sDBNGme77JVcFClUwrtwW.jpg,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7333,1008009,Mari(dos),es,"Emilio and Tono both receive phone calls that their wives are in comas after a ski-resort avalanche. At the hospital desk, they make a shocking discovery: their wives are, in fact, the same person … Laura. Forced to wait together until Laura regains consciousness, Emilio and Toni battle to prove who is her one and only true husband.",2023-03-10,False,utC68GeR21AviTiosDBIVpqIp6N.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7334,398978,The Irishman,en,"Pennsylvania, 1956. Frank Sheeran, a war veteran of Irish origin who works as a truck driver, accidentally meets mobster Russell Bufalino. Once Frank becomes his trusted man, Bufalino sends him to Chicago with the task of helping Jimmy Hoffa, a powerful union leader related to organized crime, with whom Frank will maintain a close friendship for nearly twenty years.",2019-11-01,False,mbm8k3GFhXS0ROd9AD1gqYbIFbM.jpg,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
7335,10971,A Night to Remember,en,"The sinking of the Titanic is presented in a highly realistic fashion in this tense British drama. The disaster is portrayed largely from the perspective of the ocean liner's second officer, Charles Lightoller. Despite numerous warnings about ice, the ship sails on, with Capt. Edward John Smith keeping it going at a steady clip. When the doomed vessel finally hits an iceberg, the crew and passengers discover that they lack enough lifeboats, and tragedy follows.",1958-07-03,False,6fDhJAz6AuYWj3hAnvUL42Xlxfj.jpg,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
7336,16617,Mindhunters,en,Trainees in the FBI's psychological profiling program must put their training into practice when they discover a killer in their midst.,2004-05-07,False,uTTGRvnqCI9ZC7WkyP9u7XRiOaA.jpg,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
7337,582596,The Wrong Missy,en,"A guy meets the woman of his dreams and invites her to his company's corporate retreat, but realizes he sent the invite to the wrong person.",2020-05-13,False,A2YlIrzypvhS3vTFMcDkG3xLvac.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7338,944664,Without Saying Goodbye,es,The opposite lives of a workaholic architect and a fiery artist are upended when their chance encounter in breathtaking Peru shifts their views on life.,2022-03-18,False,11SOeFmUEHahuyMOxxT1wdJ3iJs.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7339,11915,The Gendarme and the Gendarmettes,fr,"Cruchot's police office moves into a new building. They do not only get high tech equipment, but also four young female police officers to educate. All of them scramble to work with them -- and cause pure chaos while being distracted by the fine ladies. Then they get into real trouble when one after the other of their female colleagues is kidnapped.",1982-10-03,False,aMRRaX48RpSGp7RJxwkIJUndtdJ.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7340,351523,Purpose of Reunion,ko,"Dongchul, who is managing a small bar, is always enthusiastic about his school reunions. One day, Yujin, who has never showed up to a reunion, shows up at his bar. Her baby face and vitality make her unlike other married women and all the men fall for her, especially Dongchul. They start a relationship but it abruptly flames out due to the sudden arrival of Dongchul’s wife. As they get to know each other's secrets, will their love be allowed to grow?",2015-08-06,False,AjlwGaT6tDs2fBIgFaepYiDhL6A.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
7341,201066,Goodbye World,en,"When a mysterious cyber-attack cripples civilization, a group of old college friends and lovers retreat to a remote country cabin, where they must cope with an uncertain future while navigating the minefield of their shared past.",2013-06-15,False,1WEzts5eapNbxglUSNUXUrs98CR.jpg,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7342,10404,Raise the Red Lantern,zh,"China in the 1920s. After her father's death, 19 year old Songlian is forced to marry the much older lord of a powerful family. With three wives already, each living in a separate house within the great castle, there is fierce competition for his attention and the privileges that are gained. This competition gets out of hand.",1991-12-18,False,j6MGZpg55cTqlHHwahBtzI2qQg1.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7343,3170,Bambi,en,"Bambi's tale unfolds from season to season as the young prince of the forest learns about life, love, and friends.",1942-02-11,False,wV9e2y4myJ4KMFsyFfWYcUOawyK.jpg,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
7344,12639,Return of the Seven,en,"Chico one of the remaining members of The Magnificent Seven now lives in the town that they (The Seven) helped. One day someone comes and takes most of the men prisoner. His wife seeks out Chris, the leader of The Seven for help. Chris also meets Vin another member of The Seven. They find four other men and they go to help Chico.",1966-10-19,False,xO3cPFFzXa7zZ704dOwgws5duFK.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7345,365045,Heidi,de,"Heidi, is an eight-year-old Swiss orphan who is given by her aunt to her mountain-dwelling grandfather. She is then stolen back by her aunt from her grandfather to live in the wealthy Sesemann household in Frankfurt, Germany as a companion to Klara, a sheltered, disabled girl in a wheelchair. Heidi is unhappy but makes the best of the situation, always longing for her grandfather.",2015-12-10,False,kxnhHaPOvh0cqMOAx5k0NnqhDqS.jpg,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7346,323677,Race,en,"Based on the story of Jesse Owens, the athlete whose quest to become the greatest track and field athlete in history thrusts him onto the world stage of the 1936 Olympics, where he faces off against Adolf Hitler's vision of Aryan supremacy.",2016-02-19,False,3pKLVyz6LGQU8xEDhYHSHsfy5Bg.jpg,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
7347,591274,Fear Street: 1978,en,"In 1978, two rival groups at Camp Nightwing must band together to solve a terrifying mystery when horrors from their towns' history come alive.",2021-07-08,False,5dNTxhoGDTHHGqUTdxcr4H1dqlU.jpg,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
7348,484247,A Simple Favor,en,"Stephanie, a dedicated mother and popular vlogger, befriends Emily, a mysterious upper-class woman whose son Nicky attends the same school as Miles, Stephanie's son. When Emily asks her to pick Nicky up from school and then disappears, Stephanie undertakes an investigation that will dive deep into Emily's cloudy past.",2018-08-29,False,5EJWZQ8dh99hfgXP9zAD5Ak5Hrn.jpg,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
7349,12658,Someone Like You...,en,"Jane Goodale has everything going for her. She's a producer on a popular daytime talk show, and is in a hot romance with the show's dashing executive producer Ray. But when the relationship goes terribly awry, Jane begins an extensive study of the male animal, including her womanizing roommate Eddie. Jane puts her studies and romantic misadventure to use as a pseudonymous sex columnist -- and becomes a sensation.",2001-03-30,False,j6lr8jE8hDgx75GeRRL1greDmkz.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7350,1010819,The Little Guy,en,Groot discovers a miniature civilization that believes the seemingly enormous tree toddler is the hero they’ve been waiting for.,2022-08-10,False,lPzcizL8PdS2U1q0rfhlVn00b9l.jpg,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
